,CODE_SECT_ACTIVITE,CODE_BRANCHE_ACTIVITE,CODE_SSBRANCHE_ACT,NBRE_EMPLOI_ACREER,NBRE_EMPLOI_EXIST,ID_IFP,TAUX_INTERET,AGE1,AGE2,AGE3,ANTP1,ANTP2,ANTP3,CU,CV,CW,DO,DU,ENGA1,ENGA2,ENGA3,ET,EXP1,EXP2,EXP3,FF,FI,GI2,GI3,HA1,HA3,HA4,HA5,HDG,HP,HZ,JCX,KW,LFAS1,LFAS2,LFAS3,LOCALE,LP,LV,MC,MD,MP,MT,MU,NIVED1,NIVED2,NIVED3,NOTE11,NOTE12,NOTE13,NOTE14,PATR1,PATR2,PATR3,QALDE,RGI,DEFAUT,AGE_ENTREPRISE_ANS,DUREE_CONCOURS_MOIS,PERIODICITE_MOIS,FLAG_PERIODICITE_MANQUANTE,NBRE_ECHEANCES,REGION_RC_Béni Mellal-Khénifra,REGION_RC_Casablanca-Settat,REGION_RC_Dakhla-Oued Ed-Dahab,REGION_RC_Drâa-Tafilalet,REGION_RC_Fès-Meknès,REGION_RC_Guelmim-Oued Noun,REGION_RC_L'oriental,REGION_RC_Laâyoune-Sakia El Hamra,REGION_RC_Marrakech-Safi,REGION_RC_Rabat-Salé-Kénitra,REGION_RC_Souss-Massa,REGION_RC_Tanger-Tétouan-Al Hoceima,REGION_TIERS_Béni Mellal-Khénifra,REGION_TIERS_Casablanca-Settat,REGION_TIERS_Dakhla-Oued Ed-Dahab,REGION_TIERS_Drâa-Tafilalet,REGION_TIERS_Fès-Meknès,REGION_TIERS_Guelmim-Oued Noun,REGION_TIERS_L'oriental,REGION_TIERS_Laâyoune-Sakia El Hamra,REGION_TIERS_Marrakech-Safi,REGION_TIERS_Rabat-Salé-Kénitra,REGION_TIERS_Souss-Massa,REGION_TIERS_Tanger-Tétouan-Al Hoceima,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE CASABLANCA,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE FES,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE LAAYOUNE,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE MARRAKECH,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE RABAT,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE TANGER,CENTRE_AFFAIRE_CENTRE D’AFFAIRES D’OUJDA,VILLE_RC_FREQ,VILLE_TIERS_FREQ,FLAG_PAS_ASSOCIE,FLAG_DONNEES_FINANCIERES_MANQUANTES,RA1_FDR,RA3_BFDR,RA6_Tresorerie_nette,RA2_FDR_jours_CA,RA4_BFDR_jours_CA,RA5_Couverture_BFDR_FDR,RA7_TN_jours_CA,RA8_CP_sur_CapPermanents,RA9_CP_sur_TotalBilan,RA10_DLMT_sur_CAF,RA11_ChargesFin_sur_CA,RA12_ImmoNettes_sur_Bilan,RA13_AmortCumul_sur_ImmoBrutes,RA14_BeneficeNet_sur_CA,RA15_ResultatNet_sur_CP,RA16_CAF_sur_CA,RA17_DelaisCreancesClients,RA18_DelaisCreditsFournisseurs,RA19_Stocks_jours_CA,RA20_BFDR_jours_CA,EVOL_CA_N_N1,EVOL_CA_N1_N2,FLAG_RA1_FDR_NC,FLAG_RA3_BFDR_NC,FLAG_RA6_Tresorerie_nette_NC,FLAG_RA2_FDR_jours_CA_NC,FLAG_RA4_BFDR_jours_CA_NC,FLAG_RA5_Couverture_BFDR_FDR_NC,FLAG_RA7_TN_jours_CA_NC,FLAG_RA8_CP_sur_CapPermanents_NC,FLAG_RA9_CP_sur_TotalBilan_NC,FLAG_RA10_DLMT_sur_CAF_NC,FLAG_RA11_ChargesFin_sur_CA_NC,FLAG_RA12_ImmoNettes_sur_Bilan_NC,FLAG_RA13_AmortCumul_sur_ImmoBrutes_NC,FLAG_RA14_BeneficeNet_sur_CA_NC,FLAG_RA15_ResultatNet_sur_CP_NC,FLAG_RA16_CAF_sur_CA_NC,FLAG_RA17_DelaisCreancesClients_NC,FLAG_RA18_DelaisCreditsFournisseurs_NC,FLAG_RA19_Stocks_jours_CA_NC,FLAG_RA20_BFDR_jours_CA_NC,FLAG_EVOL_CA_N_N1_NC,FLAG_EVOL_CA_N1_N2_NC
380,6422,64,642,0.0,0,24,6.5,0.0,0.0,0.0,0.0,0.0,0.0,115245713.0,50122194.666666664,65123518.33333333,0.0,132187510.45499992,0.0,0.0,0.0,244788293.75,0.0,0.0,0.0,12435658.535299975,297217291.0957248,219313604.9354249,225825600.0,233912812.3582249,53386600.36709999,19341853.956424993,13392497.851075,46121728.333333336,41449131.57384991,9132373.25,-3649348.9782749997,7468240.6798999915,0.0,0.0,0.0,0.0,118228991.70284997,0.0,122786624.33333331,79054976.0,174765387.57177484,46129956.66666666,297217291.0957248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453932.0542499997,0,17.357973990417523,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,57663105.999999985,70022906.17822516,-33694298.131366685,1000.0,1000.0,82.34891858563181,-1000.0,96.28816847500377,39.77863847254161,0.0,-500.0,21.911079968883435,43.4915914543968,500.0,6.3167591741543765,500.0,500.0,500.0,0.0,1000.0,-99.79302147972824,-2.8836389960106854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,6422,64,642,10.0,0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115245713.0,50122194.666666664,65123518.33333333,0.0,132187510.45499992,0.0,0.0,0.0,244788293.75,0.0,0.0,0.0,12435658.535299975,297217291.0957248,219313604.9354249,225825600.0,233912812.3582249,53386600.36709999,19341853.956424993,13392497.851075,46121728.333333336,41449131.57384991,9132373.25,-3649348.9782749997,7468240.6798999915,0.0,0.0,0.0,0.0,118228991.70284997,0.0,122786624.33333331,79054976.0,174765387.57177484,46129956.66666666,297217291.0957248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453932.0542499997,0,18.401095140314855,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,57663105.999999985,70022906.17822516,-33694298.131366685,1000.0,1000.0,82.34891858563181,-1000.0,96.28816847500377,39.77863847254161,0.0,-500.0,21.911079968883435,43.4915914543968,500.0,6.3167591741543765,500.0,500.0,500.0,0.0,1000.0,-99.79302147972824,-2.8836389960106854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,5020,50,502,3.0,0,24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.215605749486652,120.0,1.0,0,120.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.07204968944099378,0.05066344993968637,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
383,4521,45,452,4.0,210,24,6.5,0.0,0.0,0.0,0.0,0.0,0.0,7454196.75,5502497.0,1951699.75,0.0,71169348.25,0.0,0.0,0.0,75260935.75,0.0,0.0,0.0,2752.75,77215388.25,45332.0,39667.75,61725914.25,7701443.75,2019017.0,1452951.5,48440642.25,5251996.75,1551800.25,-669919.25,985734.75,0.0,0.0,0.0,0.0,22731959.25,0.0,22731959.25,22963190.25,36741204.5,17742224.5,77215388.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126301.0,0,11.92060232717317,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,20780259.5,38519731.25,-17739471.75,1000.0,1000.0,53.94705213578042,-1000.0,100.0,29.43967486947137,0.0,-500.0,2.527604657870771,73.81743713700608,500.0,4.336338716602266,500.0,500.0,170.65728499914758,0.0,1000.0,178.61334156886969,14.279231869717842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,4532,45,453,2.0,30,4,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4026022.000000002,1971970.0,2054052.0,25775.75,8130372.25,0.0,0.0,0.0,8473465.0,0.0,0.0,0.0,638137.5,11165654.5,12660.5,12441.0,16028512.5,2087335.25,738487.75,504754.25,13015002.0,1310559.25,564564.0,-48048.0,330830.5,0.0,0.0,0.0,0.0,3602598.999999999,575575.0,4178174.0,2886133.25,6180674.5,806806.0,11165654.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32025.0,0,15.838466803559205,84.0,1.0,0,84.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.024844720496894408,0.020506634499396863,0,0,2124122.0,2292790.5,-168668.5,1000.0,1000.0,92.64352761405806,-1000.0,86.22424532822231,32.265005154870224,114.03073872087259,-150.0327868852459,18.396162983549242,48.980606663351544,500.0,9.183106418449572,500.0,500.0,79.83156437471158,289.7508196721311,1000.0,152.95209509892976,1.7643276263965917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,5137,51,513,12.0,5,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3296293.0,365365.0,2930928.0,0.0,4316312.0,0.0,0.0,0.0,4316312.0,0.0,0.0,0.0,590590.0,7837830.0,6138632.5,5198193.0,6629122.5,879378.5,789288.5,746746.0,5191686.5,90089.99999999907,626626.0,-42542.5,584083.5,0.0,0.0,0.0,0.0,3946943.0,225225.0,4172168.0,312312.0,2714712.0,950950.0,7837830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13245.0,0,7.0335386721423685,84.0,3.0,0,28.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.02608695652173913,0.024125452352231604,0,0,1241240.0,1601600.0,-360360.0,1000.0,1000.0,77.5,-1000.0,94.60172744721689,50.35759897828863,30.160857908847184,-321.196677991695,37.39463601532567,11.084117825690859,500.0,14.798376870403246,500.0,500.0,21.656222886339535,0.0,1000.0,-99.78423533254353,18.091661852493743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,6070,60,607,0.0,12,22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5139384.25,2395643.25,2743741.000000001,3736482.75,1929928.0,0.0,0.0,0.0,5910905.0,0.0,0.0,0.0,310310.0,8964956.0,11039.249999996275,10741.5,11326315.0,1530278.75,1395644.25,914413.5,6670664.0,113613.5,1055304.25,-337837.5,574073.5,0.0,0.0,0.0,0.0,2844341.5,2616614.0,5460955.5,439439.0,2422670.25,1081330.25,8964956.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21237.0,0,6.751540041067762,60.0,1.0,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.011180124223602485,0.010856453558504222,0,0,2717214.499999999,3488234.75,-771020.25,1000.0,1000.0,77.89654925030487,-1000.0,52.08505178260471,31.72733363108531,286.15216201423095,-500.0,30.605180884323367,46.61342942007109,500.0,20.183001935597396,500.0,500.0,23.71548619447779,1000.0,1000.0,92.37719953807701,2.7719592235374453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1730,17,173,0.0,0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.920602327173169,72.0,1.0,0,72.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.07080745341614907,0.3823884197828709,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
388,6033,60,603,5.0,40,25,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6589332.749999998,2849346.5,3739986.25,479729.25,6422666.249999999,0.0,0.0,0.0,7863105.25,0.0,0.0,0.0,367367.0,11970458.500000004,14428.999999996275,7372.5,22417645.25,2850597.75,1636384.75,1539538.0,15055040.0,1164413.25,839338.5,185185.00000000006,742491.75,0.0,0.0,0.0,0.0,3425922.5,39539.500000000466,3465462.0,6452946.5,8219211.0,285785.5,11970458.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44790.5,0,6.028747433264887,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,-274524.25,-356105.75,81581.5,-1000.0,-1000.0,77.09065354884048,655.7046695169735,98.85904101675332,28.619810176861638,2.5682704811443737,413.4470479231088,31.243466990007096,43.241806235995604,500.0,21.672753834915998,500.0,500.0,154.30452127659575,1000.0,-1000.0,210.41998752520317,95.71380128852186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,6062,60,606,0.0,10,23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.125256673511293,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3242236024844721,0.06031363088057901,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
390,6062,60,606,5.0,10,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.82340862422998,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.06031363088057901,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
391,4529,45,452,2.0,270,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16842826.0,5308553.25,11534272.75,2433180.75,13890126.25,0.0,0.0,0.0,18414646.25,0.0,0.0,0.0,3271268.0,33220187.0,34640.0,21279.75,52754702.0,8588079.5,3040037.0,1831079.25,41708667.0,5497992.5,2139887.75,-504504.0,930930.0,0.0,0.0,0.0,0.0,8556548.0,4075571.5,12632119.5,5582326.75,10363853.5,10224214.0,33220187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103335.0,0,15.299110198494182,120.0,1.0,0,120.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07204968944099378,0.3823884197828709,0,0,1097846.75,8050792.75,-6952946.0,1000.0,1000.0,13.636504926797427,-1000.0,67.73643963706961,25.757073552897218,222.57755910892442,-488.2218028741472,34.720673757796725,31.51818614049685,500.0,10.879737950397754,500.0,500.0,48.1827345381237,1000.0,1000.0,198.31120092378754,62.783867291674014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,4529,45,452,2.0,270,24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16842826.0,5308553.25,11534272.75,2433180.75,13890126.25,0.0,0.0,0.0,18414646.25,0.0,0.0,0.0,3271268.0,33220187.0,34640.0,21279.75,52754702.0,8588079.5,3040037.0,1831079.25,41708667.0,5497992.5,2139887.75,-504504.0,930930.0,0.0,0.0,0.0,0.0,8556548.0,4075571.5,12632119.5,5582326.75,10363853.5,10224214.0,33220187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103335.0,0,15.4798083504449,60.0,1.0,0,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07204968944099378,0.3823884197828709,0,0,1097846.75,8050792.75,-6952946.0,1000.0,1000.0,13.636504926797427,-1000.0,67.73643963706961,25.757073552897218,222.57755910892442,-488.2218028741472,34.720673757796725,31.51818614049685,500.0,10.879737950397754,500.0,500.0,48.1827345381237,1000.0,1000.0,198.31120092378754,62.783867291674014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,6062,60,606,2.0,4,32,8.75,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7207392197125255,84.0,1.0,0,84.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.012422360248447204,0.012062726176115802,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
394,4529,45,452,2.0,19,24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2329076.75,1193692.5,1135384.25,633132.5,9479970.5,0.0,0.0,0.0,11043532.500000002,0.0,0.0,0.0,36536.50000000012,12215453.25,10046.75,5873.0,13313550.25,1757005.25,530530.0,334083.75,11000489.5,1205954.75,224724.5,-111111.0,28278.25,0.0,0.0,0.0,0.0,2187685.5,7507.5,2195193.0,3824320.5,9970210.25,50050.0,12215453.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25360.0,1,12.019164955509925,60.0,1.0,0,60.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.002484472049689441,0.0024125452352231603,0,0,1059808.75,1073322.2500000019,-13513.499999999884,1000.0,1000.0,98.74096525996718,-191.83201892744316,99.65800273597812,17.909163542498924,2.247191011235955,-438.13485804416405,9.294655112367607,51.25174599763619,111.50729495268139,1.292610386639213,500.0,500.0,125.15401064652623,1000.0,1000.0,152.41993679548114,71.06674612634089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,4547,45,454,40.0,10,22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,43072279.25,6876119.25,36196160.0,16013247.25,31363081.75,0.0,0.0,0.0,54997943.0,0.0,0.0,0.0,7090833.75,98284936.75,42976183.25,38796007.25,71562991.5,14030516.5,10824313.5,6008252.25,52845542.75,2995993.0,8061553.5,-2575072.5,2810307.5,0.0,0.0,0.0,0.0,21835313.5,28298019.75,50133333.25,19066297.25,33709926.25,14441677.25,98284936.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142923.5,0,22.086242299794662,96.0,1.0,0,96.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,13937173.25,21288016.75,-7350843.5,1000.0,1000.0,65.4695710440006,-1000.0,43.55448178782327,22.216337744145722,470.98588029488945,-500.0,36.82777971569484,15.964140671752356,500.0,12.870470121713618,500.0,500.0,129.88544828598623,1000.0,1000.0,-99.66743556734997,10.774758271033162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,6033,60,603,1.0,7,25,5.95,0.0,0.0,0.0,0.0,0.0,0.0,10724463.75,2279777.5,8444686.25,3680927.25,9436427.0,0.0,0.0,0.0,18394376.0,0.0,0.0,0.0,978477.5,27817539.75,9379620.25,4073738.25,11255744.5,977726.75,515014.5,265515.25,9374615.25,316065.75000000093,512512.0,-213963.75,263012.75,0.0,0.0,0.0,0.0,17157140.0,0.0,17157140.0,4586582.0,8481723.25,2178676.5,27817539.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20435.5,0,25.026694045174537,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,8712453.75,9912652.75,-1200199.0,1000.0,1000.0,87.89225215217995,-1000.0,100.0,61.67741703325866,0.0,-500.0,30.357415953723944,21.257729553144326,500.0,1.5329638273045507,500.0,500.0,176.1319772563466,1000.0,1000.0,-99.78212870611685,130.24602157490114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,3512,35,351,1.0,8,26,5.25,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.853524982888434,60.0,3.0,0,20.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0037267080745341614,0.0036188178528347406,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
398,2521,25,252,2.0,40,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4386382.0,2276774.5,2109607.5,3915661.75,7345338.0,0.0,0.0,0.0,11661399.75,0.0,0.0,0.0,798547.75,14569555.0,20004.0,20312.0,20988217.25,4042788.75,2033781.75,1210209.0,15598082.5,1846845.0,1059058.0,-44294.25,423172.75,0.0,0.0,0.0,0.0,6606349.75,0.0,6606349.750000001,7333075.75,7914156.25,49049.0,14569555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42308.0,0,43.0042984257358,84.0,1.0,0,84.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,4496742.250000001,3747243.5,749498.75,1000.0,1000.0,120.00133564845734,1000.0,99.99999999999999,45.34352456200618,0.0,-104.69473858371938,14.479560288560634,51.905522592423544,500.0,6.405545664608509,500.0,500.0,169.24562810845498,1000.0,1000.0,111.49770045990802,-1.5163450177235132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
