,CODE_SECT_ACTIVITE,CODE_BRANCHE_ACTIVITE,CODE_SSBRANCHE_ACT,NBRE_EMPLOI_ACREER,NBRE_EMPLOI_EXIST,ID_IFP,TAUX_INTERET,AGE1,AGE2,AGE3,ANTP1,ANTP2,ANTP3,CU,CV,CW,DO,DU,ENGA1,ENGA2,ENGA3,ET,EXP1,EXP2,EXP3,FF,FI,GI2,GI3,HA1,HA3,HA4,HA5,HDG,HP,HZ,JCX,KW,LFAS1,LFAS2,LFAS3,LOCALE,LP,LV,MC,MD,MP,MT,MU,NIVED1,NIVED2,NIVED3,NOTE11,NOTE12,NOTE13,NOTE14,PATR1,PATR2,PATR3,QALDE,RGI,DEFAUT,AGE_ENTREPRISE_JOURS,AGE_ENTREPRISE_ANS,DUREE_CONCOURS_MOIS,PERIODICITE_MOIS,FLAG_PERIODICITE_MANQUANTE,NBRE_ECHEANCES,REGION_RC_Béni Mellal-Khénifra,REGION_RC_Casablanca-Settat,REGION_RC_Dakhla-Oued Ed-Dahab,REGION_RC_Drâa-Tafilalet,REGION_RC_Fès-Meknès,REGION_RC_Guelmim-Oued Noun,REGION_RC_L'oriental,REGION_RC_Laâyoune-Sakia El Hamra,REGION_RC_Marrakech-Safi,REGION_RC_Rabat-Salé-Kénitra,REGION_RC_Souss-Massa,REGION_RC_Tanger-Tétouan-Al Hoceima,REGION_TIERS_Béni Mellal-Khénifra,REGION_TIERS_Casablanca-Settat,REGION_TIERS_Dakhla-Oued Ed-Dahab,REGION_TIERS_Drâa-Tafilalet,REGION_TIERS_Fès-Meknès,REGION_TIERS_Guelmim-Oued Noun,REGION_TIERS_L'oriental,REGION_TIERS_Laâyoune-Sakia El Hamra,REGION_TIERS_Marrakech-Safi,REGION_TIERS_Rabat-Salé-Kénitra,REGION_TIERS_Souss-Massa,REGION_TIERS_Tanger-Tétouan-Al Hoceima,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE CASABLANCA,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE FES,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE LAAYOUNE,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE MARRAKECH,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE RABAT,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE TANGER,CENTRE_AFFAIRE_CENTRE D’AFFAIRES D’OUJDA,VILLE_RC_FREQ,VILLE_TIERS_FREQ
447,1411,14,141,10,74,24,5.7,0.0,0.0,0.0,0.0,0.0,0.0,20698678.0,7882124.25,12816553.75,1541790.25,22351078.75,0.0,0.0,0.0,32803020.25,0.0,0.0,0.0,45295.25,45664869.25,30167.5,31053.0,31231700.5,6291285.0,3708204.5,3458455.0,14116352.25,2184432.25,1327326.0,11011.0,1077576.5,0.0,0.0,0.0,0.0,16064798.75,4554800.25,20619599.0,8732974.25,17836318.5,7208951.75,45664869.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59416.5,0,4675.0,12.799452429842573,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
448,1521,15,152,70,112,7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,18267249.0,3396142.75,14871106.25,1133132.0,10668658.0,0.0,0.0,0.0,11810298.5,0.0,0.0,0.0,651901.25,27333306.0,16640.0,5447.5,31163882.75,5236481.25,4486732.25,3279526.25,24605581.0,749749.0,2518766.25,-308808.5,2232980.75,0.0,0.0,0.0,0.0,14282017.75,2173671.5,16455689.25,1502000.5,6705949.25,4171667.5,27333306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61052.5,1,289.0,0.7912388774811773,84.0,3.0,0,28.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.011180124223602485,0.010856453558504222
449,6025,60,602,1,0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7543536.0,0.0,7543536.0,1417916.5,14437423.0,0.0,0.0,0.0,22978956.0,0.0,0.0,0.0,45045.0,30567537.0,32860.0,33050.0,31516485.0,6770263.5,1667666.0,1971469.5,16002987.0,4829324.5,-148148.0,-417917.5,155655.5,0.0,0.0,0.0,0.0,8117109.0,1237736.5,9354845.5,13922408.5,18925406.5,2287285.0,30567537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62970.0,0,5388.0,14.751540041067761,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
450,8511,85,851,1,200,39,6.0,0.0,0.0,0.0,0.0,0.0,0.0,161889227.5,5950945.0,155938282.5,0.0,4989985.0,0.0,0.0,0.0,7425918.5,0.0,0.0,0.0,874874.0,164239075.0,1561560.0,6690684.0,5356351.0,376376.0,-1076075.0,-474474.0,3324321.0,1438937.5,-3435932.5,-276276.0,-2834331.5,0.0,0.0,0.0,0.0,102508906.5,19176657.5,121685564.0,2069567.5,40051011.0,2502500.0,164239075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8238.0,1,1679.0,4.596851471594798,84.0,3.0,0,28.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
451,5534,55,553,10,1,33,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2506.0,6.861054072553046,180.0,1.0,0,180.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.02608695652173913,0.018094089264173704
452,5511,55,551,0,2,4,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1382.0,3.783709787816564,108.0,3.0,0,36.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.012422360248447204,0.012062726176115802
453,6062,60,606,1,0,23,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4319.0,11.824777549623546,60.0,1.0,0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.02608695652173913,0.024125452352231604
454,7470,74,747,6,5,30,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2186684.5,1310309.0,876375.5,0.0,9486477.0,0.0,0.0,0.0,9712953.25,0.0,0.0,0.0,47297.25,10636626.0,18660.75,11831.0,20065795.75,12074812.75,520770.25,361110.75,1700198.5,11554042.5,391891.5,-49049.0,232232.0,0.0,0.0,0.0,0.0,3319065.75,26776.75,3345842.5,752501.75,6726219.5,564564.0,10636626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40091.5,0,350.0,0.9582477754962354,60.0,3.0,0,20.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.02608695652173913,0.024125452352231604
455,6330,63,633,2,0,24,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10411.0,28.503764544832308,60.0,1.0,0,60.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04720496894409938,0.04945717732207479
456,6053,60,605,0,0,24,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4057.0,11.107460643394935,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08074534161490683,0.07117008443908324
457,5164,51,516,15,0,26,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6724217.5,568067.5,6156150.0,3272769.5,9423163.75,0.0,0.0,0.0,14345831.5,0.0,0.0,0.0,446195.75,20948177.25,31652.75,27290.5,33705171.5,2621118.5,1433181.75,875124.25,30812031.25,1149398.25,1375624.25,-243743.5,817566.75,0.0,0.0,0.0,0.0,2737234.5,3966712.75,6703947.25,8379621.25,13457193.75,787036.25,20948177.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67343.0,0,4963.0,13.587953456536619,84.0,1.0,0,84.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04720496894409938,0.3823884197828709
458,6024,60,602,7,27,23,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7729.0,21.16084873374401,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
459,5030,50,503,15,0,22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6119113.0,1581830.25,4537282.75,22025253.25,8202694.5,0.0,0.0,0.0,35726440.75,0.0,0.0,0.0,402652.25,40666375.75,120345.5,82314.75,115340225.0,5796040.25,2251249.0,1119118.0,106571715.25,3330076.75,1602100.5,-449949.5,469969.5,0.0,0.0,0.0,0.0,8175167.0,0.0,8175167.0,22884361.5,24439415.0,8051793.75,40666375.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229042.0,0,6850.0,18.754277891854894,120.0,1.0,0,120.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.06459627329192547,0.06031363088057901
460,1711,17,171,1,490,4,5.5,0.0,0.0,0.0,0.0,0.0,0.0,579427348.5,371421800.75,208005547.75,104699094.5,127439812.5,0.0,0.0,0.0,254509004.75,0.0,0.0,0.0,931931.0,463446483.5,228036058.25,213715752.25,204778323.75,40466426.0,10641130.5,1634883.25,146262366.25,28418640.25,-9275766.5,-6797040.25,-18082314.25,0.0,0.0,0.0,0.0,200553353.0,57041734.75,257595087.75,122136514.5,164499335.0,41352060.75,463446483.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424811.5,0,10121.0,27.709787816564,84.0,3.0,0,28.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.002484472049689441,0.0024125452352231603
461,6070,60,607,20,19,30,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3814.0,10.442162902121835,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08074534161490683,0.07117008443908324
462,6042,60,604,7,19,23,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3837.0,10.505133470225873,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08074534161490683,0.07117008443908324
463,8021,80,802,73,140,1,6.5,50.0,0.0,0.0,50.0,0.0,0.0,2006004.0,1345594.25,660409.75,0.0,29529.5,50.0,0.0,0.0,801300.5,50.0,0.0,0.0,207707.5,1669417.75,898376.5,896.5,2007255.25,1584583.0,492492.0,439689.25,176176.0,1083582.5,346095.75,-2502.5,293293.0,15.0,0.0,0.0,1.0,1564563.0,0.0,1564563.0,1751.75,104854.75,0.0,1669417.75,50.0,0.0,0.0,22.4195,0.0,0.0,16.46215,50.0,0.0,0.0,1.0,4010.5,0,1669.0,4.569472963723477,120.0,1.0,0,120.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04720496894409938,0.04945717732207479
464,8022,80,802,3,55,29,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2983.0,8.167008898015059,84.0,1.0,0,84.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.02608695652173913,0.024125452352231604
465,1573,15,157,8,256,23,6.25,0.0,0.0,0.0,0.0,0.0,0.0,31423392.0,13133620.5,18289771.5,1507756.25,16006240.25,0.0,0.0,0.0,19483964.5,0.0,0.0,0.0,716465.75,38490201.75,41947.25,36964.25,49883083.25,7955948.0,4780275.5,3500246.75,28263235.0,3010757.75,2686934.25,-656656.0,1406905.5,0.0,0.0,0.0,0.0,10561300.75,3250247.0,13811547.75,12984221.25,17868600.75,6810053.25,38490201.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99445.0,0,5279.0,14.453114305270363,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
466,1571,15,157,5,256,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31423392.0,13133620.5,18289771.5,1507756.25,16006240.25,0.0,0.0,0.0,19483964.5,0.0,0.0,0.0,716465.75,38490201.75,41947.25,36964.25,49883083.25,7955948.0,4780275.5,3500246.75,28263235.0,3010757.75,2686934.25,-656656.0,1406905.5,0.0,0.0,0.0,0.0,10561300.75,3250247.0,13811547.75,12984221.25,17868600.75,6810053.25,38490201.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99445.0,0,5485.0,15.017111567419576,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
467,1585,15,158,5,256,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31423392.0,13133620.5,18289771.5,1507756.25,16006240.25,0.0,0.0,0.0,19483964.5,0.0,0.0,0.0,716465.75,38490201.75,41947.25,36964.25,49883083.25,7955948.0,4780275.5,3500246.75,28263235.0,3010757.75,2686934.25,-656656.0,1406905.5,0.0,0.0,0.0,0.0,10561300.75,3250247.0,13811547.75,12984221.25,17868600.75,6810053.25,38490201.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99445.0,0,5488.0,15.025325119780971,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
468,1571,15,157,2,256,22,6.5,0.0,0.0,0.0,0.0,0.0,0.0,31423392.0,13133620.5,18289771.5,1507756.25,16006240.25,0.0,0.0,0.0,19483964.5,0.0,0.0,0.0,716465.75,38490201.75,41947.25,36964.25,49883083.25,7955948.0,4780275.5,3500246.75,28263235.0,3010757.75,2686934.25,-656656.0,1406905.5,0.0,0.0,0.0,0.0,10561300.75,3250247.0,13811547.75,12984221.25,17868600.75,6810053.25,38490201.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99445.0,0,5538.0,15.162217659137577,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
469,1573,15,157,1,256,24,5.5,0.0,0.0,0.0,0.0,0.0,0.0,31423392.0,13133620.5,18289771.5,1507756.25,16006240.25,0.0,0.0,0.0,19483964.5,0.0,0.0,0.0,716465.75,38490201.75,41947.25,36964.25,49883083.25,7955948.0,4780275.5,3500246.75,28263235.0,3010757.75,2686934.25,-656656.0,1406905.5,0.0,0.0,0.0,0.0,10561300.75,3250247.0,13811547.75,12984221.25,17868600.75,6810053.25,38490201.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99445.0,0,5706.0,15.62217659137577,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
470,1320,13,132,1,0,22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12045533.5,5311306.0,6734227.5,514514.0,4230726.5,0.0,0.0,0.0,9203694.5,0.0,0.0,0.0,152152.0,16090074.0,16505489.0,19718.5,18063545.5,5282277.0,4069565.5,3562058.5,4529024.5,968467.5,3713710.0,337337.0,3206203.0,0.0,0.0,0.0,0.0,7660653.0,5005.0,7665658.0,4149145.0,8097589.5,326826.5,16090074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.0,0,1386.0,3.7946611909650922,36.0,1.0,0,36.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
471,7023,70,702,0,0,3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8406.0,23.014373716632445,120.0,1.0,0,120.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
472,5138,51,513,0,18,23,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2212.0,6.056125941136208,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03229813664596273,0.04945717732207479
473,5138,51,513,4,18,23,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2300.0,6.297056810403833,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03229813664596273,0.04945717732207479
474,7033,70,703,3,0,3,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1346.0,3.685147159479808,120.0,1.0,0,120.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08074534161490683,0.07117008443908324
475,5167,51,516,5,87,4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,24469945.5,4801546.75,19668398.75,21740719.0,8930421.5,0.0,0.0,0.0,32254472.25,0.0,0.0,0.0,988988.0,52911859.0,54543.0,50715.5,54191637.5,9540030.5,4944189.25,1871369.5,41892100.25,4501747.25,4419415.0,-799799.0,1273272.0,0.0,0.0,0.0,0.0,24438163.75,0.0,24438163.75,20934413.5,22803280.5,5670414.75,52911859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108275.0,0,10676.0,29.229295003422312,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3242236024844721,0.3823884197828709
476,124,1,12,20,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1452.0,3.975359342915811,144.0,12.0,0,12.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
477,3550,35,355,5,0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2365112.75,625625.0,1739487.75,6044538.5,11469958.5,0.0,0.0,0.0,22457685.25,0.0,0.0,0.0,1027026.0,25224199.0,40516.5,31972.0,48950151.25,4798794.0,2121619.5,1596344.75,40423132.75,2193941.75,1384883.5,-124374.25,855855.0,0.0,0.0,0.0,0.0,2838085.25,425925.5,3264010.75,18184166.0,20666646.0,1724723.0,25224199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98002.5,0,1558.0,4.265571526351814,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
478,5147,51,514,30,40,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5363107.75,1234233.0,4128874.75,4065311.25,3235982.75,0.0,0.0,0.0,8178920.75,0.0,0.0,0.0,587587.0,12895382.5,18066.75,17526.75,18390872.5,3631628.0,1888887.0,1369868.5,13713449.75,1669417.75,1595343.75,-93593.5,1076325.25,0.0,0.0,0.0,0.0,6108352.25,1225724.5,7334076.75,4184680.5,5135630.5,425675.25,12895382.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36745.0,0,6914.0,18.92950034223135,84.0,1.0,0,84.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
479,5121,51,512,25,14,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12389877.5,3745992.25,8643885.25,8983224.25,9539780.25,0.0,0.0,0.0,22261989.75,0.0,0.0,0.0,451200.75,31357075.75,23973.5,27928.75,22122350.25,3190687.5,2066314.25,1703201.5,17322305.0,1009258.25,1315564.25,39539.5,952451.5,0.0,0.0,0.0,0.0,13027514.5,0.0,13027514.5,16766750.0,18119851.75,279612.6666666667,31357075.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44310.5,0,12002.0,32.85968514715948,84.0,1.0,0,84.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
480,4526,45,452,0,120,23,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3475472.0,867366.5,2608105.5,6068312.25,8507749.25,0.0,0.0,0.0,15944178.25,0.0,0.0,0.0,420920.5,18973204.25,5012295.0,8546.5,25288763.5,2613611.0,990739.75,588838.25,19746476.75,1606104.5,749749.0,-298047.75,328828.5,0.0,0.0,0.0,0.0,3657654.0,30030.0,3687684.0,7009002.0,8851342.5,6434177.75,18973204.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41855.0,0,2702.0,7.397672826830938,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08074534161490683,0.07117008443908324
481,4529,45,452,0,120,23,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3475472.0,867366.5,2608105.5,6068312.25,8507749.25,0.0,0.0,0.0,15944178.25,0.0,0.0,0.0,420920.5,18973204.25,5012295.0,8546.5,25288763.5,2613611.0,990739.75,588838.25,19746476.75,1606104.5,749749.0,-298047.75,328828.5,0.0,0.0,0.0,0.0,3657654.0,30030.0,3687684.0,7009002.0,8851342.5,6434177.75,18973204.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41855.0,0,2828.0,7.742642026009582,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08074534161490683,0.07117008443908324
482,4529,45,452,0,120,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3475472.0,867366.5,2608105.5,6068312.25,8507749.25,0.0,0.0,0.0,15944178.25,0.0,0.0,0.0,420920.5,18973204.25,5012295.0,8546.5,25288763.5,2613611.0,990739.75,588838.25,19746476.75,1606104.5,749749.0,-298047.75,328828.5,0.0,0.0,0.0,0.0,3657654.0,30030.0,3687684.0,7009002.0,8851342.5,6434177.75,18973204.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41855.0,0,3081.0,8.435318275154003,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08074534161490683,0.07117008443908324
483,4521,45,452,0,23,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1714212.5,344594.25,1369618.25,0.0,18685917.25,0.0,0.0,0.0,19133364.25,0.0,0.0,0.0,733232.5,21236215.0,76691114.5,23265912.5,117612745.25,2886383.5,2380628.25,2377875.5,108845486.75,505755.25,2037785.75,-2752.75,2035033.0,0.0,0.0,0.0,0.0,10200940.75,0.0,10200940.75,7101844.75,11035274.25,0.0,21236215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234990.5,0,1120.0,3.0663928815879533,36.0,1.0,0,36.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.02608695652173913,0.024125452352231604
484,5162,51,516,0,10,1,,0.0,0.0,0.0,0.0,0.0,0.0,71571.5,7257.25,64314.25,480480.0,2342590.25,0.0,0.0,0.0,2973470.5,0.0,0.0,0.0,5755.75,3043540.5,3599099.75,4666.25,6119363.25,378878.5,210960.75,167667.5,5628372.75,167917.75,203703.5,-10510.5,160410.25,0.0,0.0,0.0,0.0,699949.25,36536.5,736485.75,712461.75,2184432.25,122622.5,3043540.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12226.5,0,1672.0,4.577686516084873,60.0,,1,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3242236024844721,0.3823884197828709
485,4529,45,452,5,60,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1620.0,4.435318275154004,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0037267080745341614,0.0048250904704463205
486,5164,51,516,5,35,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2103601.5,1498997.5,604604.0,4151897.75,4235481.25,0.0,0.0,0.0,8797789.0,0.0,0.0,0.0,2013011.0,11415404.0,15808.25,15098.0,18257739.5,3741738.0,1759507.75,1359858.5,13047784.75,1939938.0,1327326.0,-86336.25,927676.75,0.0,0.0,0.0,0.0,6663657.0,532532.0,7196189.0,1827826.0,3698444.75,520770.25,11415404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36473.0,0,5650.0,15.468856947296372,84.0,1.0,0,84.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
487,8512,85,851,49,0,24,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-923.0,-2.5270362765229293,60.0,1.0,0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,0.06031363088057901
