,IDENTIFIANT_CREDIT,IDENTIFIANT_TIERS,VILLE_RC,REGION_RC,VILLE_TIERS,REGION_TIERS,DATE_CREATION_ENTREPRISE,CODE_SECT_ACTIVITE,CODE_BRANCHE_ACTIVITE,CODE_SSBRANCHE_ACT,NBRE_EMPLOI_ACREER,NBRE_EMPLOI_EXIST,ID_IFP,TAUX_INTERET,PERIODICITE,DATE_ACCORD,DUREE_CONCOURS,UNITE_DUREE_CONCOURS,DATE_PREMIER_DEBLOCAGE,CENTRE_AFFAIRE,FINALITE_CREDIT,CLASSE_RISQUE,NBRE_JOUR_IMPAYE,MONTANT_DEMANDE_MEJ,AGE1,AGE2,AGE3,ANTP1,ANTP2,ANTP3,CU,CV,CW,DO,DU,ENGA1,ENGA2,ENGA3,ET,EXP1,EXP2,EXP3,FF,FI,GI2,GI3,HA1,HA3,HA4,HA5,HDG,HP,HZ,JCX,KW,LFAS1,LFAS2,LFAS3,LOCALE,LP,LV,MC,MD,MP,MT,MU,NIVED1,NIVED2,NIVED3,NOTE11,NOTE12,NOTE13,NOTE14,PATR1,PATR2,PATR3,QALDE,RGI,DEFAUT
359,3072695,01S2843,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/07/2004,5162,51,516,5,56,24,1.0,Mensuelle,17/08/2018,48.0,mois,31/08/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
360,3088645,01S2843,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/07/2004,2663,26,266,2,56,24,7.0,Mensuelle,09/01/2019,48.0,mois,29/12/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
361,3099164,01S2843,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/07/2004,2663,26,266,5,56,23,5.7,Mensuelle,25/03/2019,60.0,mois,25/03/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
362,3128740,01S2843,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/07/2004,2663,26,266,3,56,23,6.0,Mensuelle,05/11/2019,60.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
363,3136046,01S291,MOHAMMEDIA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,04/05/2006,1522,15,152,0,0,22,6.0,Mensuelle,26/12/2019,60.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,12582319.75,6471965.5,6110354.25,1912660.75,8245987.75,0.0,0.0,0.0,16005489.5,0.0,0.0,0.0,812812.0,22928655.75,20427.0,17952.25,22724952.25,5618613.0,3719215.5,2277275.0,15038023.0,1839587.75,2833080.25,-192942.75,1382381.0,0.0,0.0,0.0,0.0,15290525.25,1623121.5,16913646.75,2329327.0,5709954.25,305054.75,22928655.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45694.0,0
364,3071866,01S548,AZEMMOUR,Casablanca-Settat,AZEMMOUR,Casablanca-Settat,,6033,60,603,2,5,23,5.0,Mensuelle,19/10/2018,60.0,mois,05/05/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
365,3132513,01S564,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,07/06/2000,1552,15,155,2,185,35,4.95,Mensuelle,05/12/2019,5.0,an(s),,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,13614100.5,6512255.75,7101844.75,4069065.0,8215957.75,0.0,0.0,0.0,17056539.5,0.0,0.0,0.0,815564.75,24973949.0,24244.5,20218.0,29817788.0,6795538.75,4386131.75,3799796.0,21249228.0,2368866.5,4406402.0,-968217.25,2780277.5,0.0,0.0,0.0,0.0,9375616.25,1040289.25,10415905.5,3739235.5,6200694.5,8357349.0,24973949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59333.5,0
366,3078353,01S569,FES,Fès-Meknès,FES,Fès-Meknès,10/11/1994,4521,45,452,2,11,23,5.5,Mensuelle,23/10/2018,60.0,mois,25/10/2018,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,6843837.0,4854850.0,1988987.0,6654147.5,8490982.5,0.0,0.0,0.0,15746981.25,0.0,0.0,0.0,41791.75,17777760.0,3063571.0,7010.5,13670907.25,2226724.5,669168.5,373873.5,9520761.25,1427175.75,356356.0,-196696.5,61061.0,0.0,0.0,0.0,0.0,5593337.75,1553552.0,7146889.75,1563562.0,4996741.75,5634128.5,17777760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21392.5,0
367,3095518,01S569,FES,Fès-Meknès,FES,Fès-Meknès,10/11/1994,4521,45,452,0,11,22,7.0,Mensuelle,28/02/2019,48.0,mois,30/04/2018,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,6843837.0,4854850.0,1988987.0,6654147.5,8490982.5,0.0,0.0,0.0,15746981.25,0.0,0.0,0.0,41791.75,17777760.0,3063571.0,7010.5,13670907.25,2226724.5,669168.5,373873.5,9520761.25,1427175.75,356356.0,-196696.5,61061.0,0.0,0.0,0.0,0.0,5593337.75,1553552.0,7146889.75,1563562.0,4996741.75,5634128.5,17777760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21392.5,0
368,3096710,01S569,FES,Fès-Meknès,FES,Fès-Meknès,10/11/1994,4529,45,452,0,11,20,0.0,Mensuelle,07/03/2019,48.0,mois,,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,6843837.0,4854850.0,1988987.0,6654147.5,8490982.5,0.0,0.0,0.0,15746981.25,0.0,0.0,0.0,41791.75,17777760.0,3063571.0,7010.5,13670907.25,2226724.5,669168.5,373873.5,9520761.25,1427175.75,356356.0,-196696.5,61061.0,0.0,0.0,0.0,0.0,5593337.75,1553552.0,7146889.75,1563562.0,4996741.75,5634128.5,17777760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21392.5,0
369,3115976,01S86,LAAYOUNE,Laâyoune-Sakia El Hamra,LAAYOUNE,Laâyoune-Sakia El Hamra,12/03/1984,4521,45,452,2,308,29,4.95,Trimestrielle,18/07/2019,7.0,an(s),17/09/2019,CENTRE D’AFFAIRES DE LAAYOUNE,Développement,D,77.0,,0.0,0.0,0.0,0.0,0.0,0.0,16168652.5,10117607.5,6051045.0,7853345.5,3981978.0,0.0,0.0,0.0,15194179.0,0.0,0.0,0.0,150650.5,21395874.5,22922900.0,31565534.0,16506490.0,4293289.0,3211208.0,2812810.0,10663152.5,889889.0,1598597.0,-398398.0,1200199.0,0.0,0.0,0.0,0.0,12322310.0,6792285.5,19114595.5,533032.5,906405.5,1374873.5,21395874.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32980.0,1
370,3112219,01T1049,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/03/2006,6062,60,606,2,22,23,5.0,Mensuelle,26/06/2019,48.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,D,,,,,,,,,182000.0,96000.0,86000.0,0.0,3769000.0,,,,6960000.0,,,,418000.0,7464000.0,16427000.0,13902000.0,21820000.0,2906000.0,-72000.0,391000.0,11190000.0,2850000.0,-195000.0,26000.0,268000.0,,,,,4431000.0,75000.0,4506000.0,1956000.0,2241000.0,717000.0,7464000.0,,,,,,,,,,,,,0
371,3063117,01T1065,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,11/04/2001,6340,63,634,2,42,4,6.5,Trimestrielle,19/07/2018,60.0,mois,30/09/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,4270766.5,1214463.25,3056303.25,13513.5,6661905.25,0.0,0.0,0.0,6835578.75,0.0,0.0,0.0,944443.5,10836325.5,3989.75,2941.5,7707199.5,4284530.25,2044292.25,1375123.75,428428.0,2184182.0,1714212.5,9759.75,1045044.0,0.0,0.0,0.0,0.0,2518766.25,930679.75,3449446.0,5042787.75,7386879.5,0.0,10836325.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15399.0,0
372,3098604,01T1110,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,01/11/2005,4521,45,452,10,90,23,6.25,Mensuelle,21/03/2019,48.0,mois,25/02/2020,CENTRE D’AFFAIRES DE MARRAKECH,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,3747493.75,1860608.75,1886885.0,1100599.5,6179923.75,0.0,0.0,0.0,8668159.5,0.0,0.0,0.0,24774.75,10579819.25,13527263.75,11722711.0,11475714.25,1792791.0,742241.5,161161.0,8049291.25,991991.0,263263.0,-288788.5,-317817.5,0.0,0.0,0.0,0.0,4261507.25,166916.75,4428424.0,2813560.75,5081076.0,1070319.25,10579819.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22023.0,0
373,3084376,01T1119,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,23/02/2007,5166,51,516,20,0,1,5.5,Mensuelle,10/12/2018,7.0,an(s),01/01/2020,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,1639137.5,686185.5,952952.0,4746992.25,3577323.75,0.0,0.0,0.0,9181422.25,0.0,0.0,0.0,355355.0,10489729.25,6137.75,6149.5,7700693.0,1218217.0,915664.75,715214.5,6251995.75,284033.75,825074.25,-13513.5,624624.0,0.0,0.0,0.0,0.0,3019766.75,0.0,3019766.75,829328.5,6876369.5,593593.0,10489729.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15005.5,0
374,3108093,01T1193,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,22/04/2016,5541,55,554,0,0,1,5.0,Mensuelle,28/05/2019,5.0,an(s),18/06/2019,CENTRE D’AFFAIRES DE TANGER,Développement,C,5542.0,,0.0,0.0,0.0,0.0,0.0,0.0,6884878.0,356356.0,6528522.0,76076.0,13013.0,0.0,0.0,0.0,1482981.5,0.0,0.0,0.0,243743.5,8255247.0,0.0,0.0,2728225.5,835334.5,496996.5,480980.5,1439438.0,330330.0,140640.5,0.0,124624.5,0.0,0.0,0.0,0.0,625124.5,0.0,625124.5,2812810.0,7630122.5,0.0,8255247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5451.0,1
375,3052687,01T1292,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,02/07/2009,4529,45,452,0,120,22,0.0,Mensuelle,07/02/2018,60.0,mois,,CENTRE D’AFFAIRES DE RABAT,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,5596591.0,3483730.25,2112860.75,2330828.5,3326823.5,0.0,0.0,0.0,6447941.5,0.0,0.0,0.0,292292.0,8853094.25,5328523.25,14639.5,11785023.25,6959953.0,1063812.75,974473.5,2949947.0,5878873.0,459459.0,-61311.25,370119.75,0.0,0.0,0.0,0.0,3322319.0,1425173.75,4747492.75,1054553.5,3839335.5,266266.0,8853094.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23546.5,0
376,3084525,01T1292,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,02/07/2009,4529,45,452,0,120,22,0.0,Mensuelle,11/12/2018,60.0,mois,,CENTRE D’AFFAIRES DE RABAT,Développement,C,5777.0,,0.0,0.0,0.0,0.0,0.0,0.0,5596591.0,3483730.25,2112860.75,2330828.5,3326823.5,0.0,0.0,0.0,6447941.5,0.0,0.0,0.0,292292.0,8853094.25,5328523.25,14639.5,11785023.25,6959953.0,1063812.75,974473.5,2949947.0,5878873.0,459459.0,-61311.25,370119.75,0.0,0.0,0.0,0.0,3322319.0,1425173.75,4747492.75,1054553.5,3839335.5,266266.0,8853094.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23546.5,1
377,3092255,01T1292,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,02/07/2009,4529,45,452,1,120,23,0.0,Mensuelle,11/02/2019,48.0,mois,05/12/2019,CENTRE D’AFFAIRES DE RABAT,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5596591.0,3483730.25,2112860.75,2330828.5,3326823.5,0.0,0.0,0.0,6447941.5,0.0,0.0,0.0,292292.0,8853094.25,5328523.25,14639.5,11785023.25,6959953.0,1063812.75,974473.5,2949947.0,5878873.0,459459.0,-61311.25,370119.75,0.0,0.0,0.0,0.0,3322319.0,1425173.75,4747492.75,1054553.5,3839335.5,266266.0,8853094.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23546.5,0
378,3120335,01T236,AGADIR,Souss-Massa,AGADIR,Souss-Massa,28/05/2002,2663,26,266,35,30,23,1.0,Mensuelle,30/08/2019,48.0,mois,25/12/2019,CENTRE D’AFFAIRES D'AGADIR,Développement,D,281.0,,100.0,0.0,0.0,100.0,0.0,0.0,20744473.75,17534016.5,3210457.25,2294292.0,8373865.5,100.0,0.0,0.0,11512250.75,100.0,0.0,0.0,465214.75,15187922.75,14092.75,13406.5,18542524.0,1481730.25,98598.5,559809.25,15303538.25,1052301.25,106606.5,-18518.5,-219469.25,30.0,0.0,0.0,1.0,1653902.25,7211204.0,8865106.25,4234480.25,6322816.5,0.0,15187922.75,51.0,0.0,0.0,31.8846,0.0,0.0,42.4728,17.0,0.0,0.0,1.0,40493.5,1
379,3062224,01T312,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,07/11/2006,6033,60,603,4,1,23,6.0,Mensuelle,10/05/2018,48.0,mois,25/03/2018,CENTRE D’AFFAIRES DE TANGER,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
380,3062812,01T364,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,25/01/2001,6422,64,642,0,0,24,6.0,Mensuelle,17/05/2018,60.0,mois,04/05/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,115245713.0,50122194.666666664,65123518.333333336,0.0,267195977.0,0.0,0.0,0.0,286919042.0,0.0,0.0,0.0,18379578.666666668,370422139.0,564078117.0,415512881.6666667,693902396.0,483954837.3333333,26552357.0,13430324.333333334,46121728.333333336,448960237.6666667,21509411.0,-4389172.666666667,8649499.0,0.0,0.0,0.0,0.0,122786624.33333333,0.0,122786624.33333333,113732803.0,201505558.0,46129956.666666664,370422139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988180.0,0
381,3062823,01T364,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,25/01/2001,6422,64,642,0,0,24,6.5,Mensuelle,17/05/2018,48.0,mois,10/05/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,115245713.0,50122194.666666664,65123518.333333336,0.0,267195977.0,0.0,0.0,0.0,286919042.0,0.0,0.0,0.0,18379578.666666668,370422139.0,564078117.0,415512881.6666667,693902396.0,483954837.3333333,26552357.0,13430324.333333334,46121728.333333336,448960237.6666667,21509411.0,-4389172.666666667,8649499.0,0.0,0.0,0.0,0.0,122786624.33333333,0.0,122786624.33333333,113732803.0,201505558.0,46129956.666666664,370422139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988180.0,0
382,3062835,01T364,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,25/01/2001,6422,64,642,0,0,24,6.5,Mensuelle,17/05/2018,60.0,mois,24/10/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,115245713.0,50122194.666666664,65123518.333333336,0.0,267195977.0,0.0,0.0,0.0,286919042.0,0.0,0.0,0.0,18379578.666666668,370422139.0,564078117.0,415512881.6666667,693902396.0,483954837.3333333,26552357.0,13430324.333333334,46121728.333333336,448960237.6666667,21509411.0,-4389172.666666667,8649499.0,0.0,0.0,0.0,0.0,122786624.33333333,0.0,122786624.33333333,113732803.0,201505558.0,46129956.666666664,370422139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988180.0,0
383,3064839,01T364,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,25/01/2001,6422,64,642,0,0,24,6.5,Mensuelle,05/06/2018,60.0,mois,16/10/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,115245713.0,50122194.666666664,65123518.333333336,0.0,267195977.0,0.0,0.0,0.0,286919042.0,0.0,0.0,0.0,18379578.666666668,370422139.0,564078117.0,415512881.6666667,693902396.0,483954837.3333333,26552357.0,13430324.333333334,46121728.333333336,448960237.6666667,21509411.0,-4389172.666666667,8649499.0,0.0,0.0,0.0,0.0,122786624.33333333,0.0,122786624.33333333,113732803.0,201505558.0,46129956.666666664,370422139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988180.0,0
384,3111559,01T364,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,25/01/2001,6422,64,642,10,0,24,1.0,Mensuelle,21/06/2019,60.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,115245713.0,50122194.666666664,65123518.333333336,0.0,267195977.0,0.0,0.0,0.0,286919042.0,0.0,0.0,0.0,18379578.666666668,370422139.0,564078117.0,415512881.6666667,693902396.0,483954837.3333333,26552357.0,13430324.333333334,46121728.333333336,448960237.6666667,21509411.0,-4389172.666666667,8649499.0,0.0,0.0,0.0,0.0,122786624.33333333,0.0,122786624.33333333,113732803.0,201505558.0,46129956.666666664,370422139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988180.0,0
385,3058978,01T436,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,15/01/2009,5020,50,502,3,0,24,5.0,Mensuelle,04/04/2018,120.0,mois,08/05/2018,CENTRE D’AFFAIRES DE RABAT,Développement,B,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
386,3123785,01T514,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,24/10/2007,4521,45,452,4,210,24,6.5,Mensuelle,25/09/2019,48.0,mois,23/10/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,7454196.75,5502497.0,1951699.75,0.0,71169348.25,0.0,0.0,0.0,75260935.75,0.0,0.0,0.0,2752.75,77215388.25,45332.0,39667.75,61725914.25,7701443.75,2019017.0,1452951.5,48440642.25,5251996.75,1551800.25,-669919.25,985734.75,0.0,0.0,0.0,0.0,22731959.25,0.0,22731959.25,22963190.25,36741204.5,17742224.5,77215388.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126301.0,0
387,3105998,01T524,MOHAMMEDIA,Casablanca-Settat,MOHAMMEDIA,Casablanca-Settat,07/07/2003,4532,45,453,2,30,4,5.5,Mensuelle,09/05/2019,84.0,mois,10/07/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,D,,,0.0,0.0,0.0,0.0,0.0,0.0,4026022.0,1971970.0,2054052.0,25775.75,8130372.25,0.0,0.0,0.0,8473465.0,0.0,0.0,0.0,638137.5,11165654.5,12660.5,12441.0,16028512.5,2087335.25,738487.75,504754.25,13015002.0,1310559.25,564564.0,-48048.0,330830.5,0.0,0.0,0.0,0.0,3602599.0,575575.0,4178174.0,2886133.25,6180674.5,806806.0,11165654.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32025.0,0
388,3065421,01T545,LAAYOUNE,Laâyoune-Sakia El Hamra,LAAYOUNE,Laâyoune-Sakia El Hamra,30/05/2011,5137,51,513,12,5,1,5.0,Trimestrielle,11/06/2018,7.0,an(s),,CENTRE D’AFFAIRES DE LAAYOUNE,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,3296293.0,365365.0,2930928.0,0.0,4316312.0,0.0,0.0,0.0,4316312.0,0.0,0.0,0.0,590590.0,7837830.0,6138632.5,5198193.0,6629122.5,879378.5,789288.5,746746.0,5191686.5,90090.0,626626.0,-42542.5,584083.5,0.0,0.0,0.0,0.0,3946943.0,225225.0,4172168.0,312312.0,2714712.0,950950.0,7837830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13245.0,0
389,3082289,01T562,TETOUAN,Tanger-Tétouan-Al Hoceima,TETOUAN,Tanger-Tétouan-Al Hoceima,21/02/2012,6070,60,607,0,12,22,6.0,Mensuelle,22/11/2018,60.0,mois,04/02/2019,CENTRE D’AFFAIRES DE TANGER,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5139384.25,2395643.25,2743741.0,3736482.75,1929928.0,0.0,0.0,0.0,5910905.0,0.0,0.0,0.0,310310.0,8964956.0,11039.25,10741.5,11326315.0,1530278.75,1395644.25,914413.5,6670664.0,113613.5,1055304.25,-337837.5,574073.5,0.0,0.0,0.0,0.0,2844341.5,2616614.0,5460955.5,439439.0,2422670.25,1081330.25,8964956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21237.0,0
390,3121515,01T600,TANGER,Tanger-Tétouan-Al Hoceima,CASABLANCA,Casablanca-Settat,05/10/2011,1730,17,173,0,0,4,6.0,Mensuelle,06/09/2019,72.0,mois,21/11/2019,CENTRE D’AFFAIRES DE TANGER,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
391,3081404,01T633,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,01/11/2012,6033,60,603,5,40,25,6.8,Mensuelle,12/11/2018,48.0,mois,31/12/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,6589332.75,2849346.5,3739986.25,479729.25,6422666.25,0.0,0.0,0.0,7863105.25,0.0,0.0,0.0,367367.0,11970458.5,14429.0,7372.5,22417645.25,2850597.75,1636384.75,1539538.0,15055040.0,1164413.25,839338.5,185185.0,742491.75,0.0,0.0,0.0,0.0,3425922.5,39539.5,3465462.0,6452946.5,8219211.0,285785.5,11970458.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44790.5,0
392,3058000,01T772,CASABLANCA,Casablanca-Settat,,Autres,08/02/2005,6062,60,606,0,10,23,7.0,Mensuelle,26/03/2018,48.0,mois,05/03/2018,CENTRE D’AFFAIRES DE TANGER,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
393,3084033,01T772,CASABLANCA,Casablanca-Settat,,Autres,08/02/2005,6062,60,606,5,10,23,5.0,Mensuelle,06/12/2018,48.0,mois,25/08/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
394,3088438,01T828,RABAT,Rabat-Salé-Kénitra,CASABLANCA,Casablanca-Settat,01/10/2003,4529,45,452,2,270,1,7.0,Mensuelle,18/01/2019,10.0,an(s),,CENTRE D’AFFAIRES DE RABAT,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,16842826.0,5308553.25,11534272.75,2433180.75,13890126.25,0.0,0.0,0.0,18414646.25,0.0,0.0,0.0,3271268.0,33220187.0,34640.0,21279.75,52754702.0,8588079.5,3040037.0,1831079.25,41708667.0,5497992.5,2139887.75,-504504.0,930930.0,0.0,0.0,0.0,0.0,8556548.0,4075571.5,12632119.5,5582326.75,10363853.5,10224214.0,33220187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103335.0,0
395,3097871,01T828,RABAT,Rabat-Salé-Kénitra,CASABLANCA,Casablanca-Settat,01/10/2003,4529,45,452,2,270,24,5.0,Mensuelle,25/03/2019,60.0,mois,11/03/2019,CENTRE D’AFFAIRES DE RABAT,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,16842826.0,5308553.25,11534272.75,2433180.75,13890126.25,0.0,0.0,0.0,18414646.25,0.0,0.0,0.0,3271268.0,33220187.0,34640.0,21279.75,52754702.0,8588079.5,3040037.0,1831079.25,41708667.0,5497992.5,2139887.75,-504504.0,930930.0,0.0,0.0,0.0,0.0,8556548.0,4075571.5,12632119.5,5582326.75,10363853.5,10224214.0,33220187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103335.0,0
396,3090304,01T843,NADOR,L'oriental,NADOR,L'oriental,05/05/2015,6062,60,606,2,4,32,8.75,Mensuelle,23/01/2019,84.0,mois,,CENTRE D’AFFAIRES D’OUJDA,Développement,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
397,3131759,01T930,ZAGORA,Drâa-Tafilalet,ZAGORA,Drâa-Tafilalet,22/11/2007,4529,45,452,2,19,24,7.0,Mensuelle,29/11/2019,60.0,mois,31/12/2019,CENTRE D’AFFAIRES DE MARRAKECH,Développement,D,4113.0,,0.0,0.0,0.0,0.0,0.0,0.0,2329076.75,1193692.5,1135384.25,633132.5,9479970.5,0.0,0.0,0.0,11043532.5,0.0,0.0,0.0,36536.5,12215453.25,10046.75,5873.0,13313550.25,1757005.25,530530.0,334083.75,11000489.5,1205954.75,224724.5,-111111.0,28278.25,0.0,0.0,0.0,0.0,2187685.5,7507.5,2195193.0,3824320.5,9970210.25,50050.0,12215453.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25360.0,1
