IDENTIFIANT_CREDIT,IDENTIFIANT_TIERS,VILLE_RC,REGION_RC,VILLE_TIERS,REGION_TIERS,DATE_CREATION_ENTREPRISE,CODE_SECT_ACTIVITE,CODE_BRANCHE_ACTIVITE,CODE_SSBRANCHE_ACT,NBRE_EMPLOI_ACREER,NBRE_EMPLOI_EXIST,ID_IFP,TAUX_INTERET,PERIODICITE,DATE_ACCORD,DUREE_CONCOURS,UNITE_DUREE_CONCOURS,DATE_PREMIER_DEBLOCAGE,CENTRE_AFFAIRE,FINALITE_CREDIT,CLASSE_RISQUE,NBRE_JOUR_IMPAYE,MONTANT_DEMANDE_MEJ,AGE1,AGE2,AGE3,ANTP1,ANTP2,ANTP3,CU,CV,CW,DO,DU,ENGA1,ENGA2,ENGA3,ET,EXP1,EXP2,EXP3,FF,FI,GI2,GI3,HA1,HA3,HA4,HA5,HDG,HP,HZ,JCX,KW,LFAS1,LFAS2,LFAS3,LOCALE,LP,LV,MC,MD,MP,MT,MU,NIVED1,NIVED2,NIVED3,NOTE11,NOTE12,NOTE13,NOTE14,PATR1,PATR2,PATR3,QALDE,RGI,DEFAUT,FLAG_SANS_INDICATEUR_FIN
3086980,01S222,OUJDA,L'oriental,CASABLANCA,Casablanca-Settat,15/01/1992,2661,26,266,0,230,24,6.0,Mensuelle,16/01/2019,88.0,mois,16/07/2018,CENTRE D’AFFAIRES D’OUJDA,Développement,C,3100.0,,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,87037736.5,51186635.5,35851101.0,18783479.0,68500289.0,14.285714285714286,0.0,0.0,100473373.0,14.285714285714286,0.0,0.0,906048.0,137230522.0,55700444.85714286,37198124.35714286,106734127.5,17148059.5,5454020.0,4256967.0,73661945.5,11163938.5,2989844.0,-2729369.5,741383.5,14.285714285714286,0.0,0.0,0.14285714285714285,27731203.5,11698258.0,39429461.5,37381844.5,61649516.5,36151544.0,137230522.0,7.285714285714286,0.0,0.0,5.704842857142857,0.0,0.0,6.5960714285714275,9.428571428571429,0.0,0.0,0.14285714285714285,210646.7142857143,1,0
3109354,01S222,OUJDA,L'oriental,CASABLANCA,Casablanca-Settat,15/01/1992,2666,26,266,0,230,23,6.0,Mensuelle,04/06/2019,48.0,mois,25/03/2020,CENTRE D’AFFAIRES D’OUJDA,Développement,C,159.0,,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,87037736.5,51186635.5,35851101.0,18783479.0,68500289.0,14.285714285714286,0.0,0.0,100473373.0,14.285714285714286,0.0,0.0,906048.0,137230522.0,55700444.85714286,37198124.35714286,106734127.5,17148059.5,5454020.0,4256967.0,73661945.5,11163938.5,2989844.0,-2729369.5,741383.5,14.285714285714286,0.0,0.0,0.14285714285714285,27731203.5,11698258.0,39429461.5,37381844.5,61649516.5,36151544.0,137230522.0,7.285714285714286,0.0,0.0,5.704842857142857,0.0,0.0,6.5960714285714275,9.428571428571429,0.0,0.0,0.14285714285714285,210646.7142857143,1,0
3114529,01S222,OUJDA,L'oriental,CASABLANCA,Casablanca-Settat,15/01/1992,2661,26,266,0,230,24,6.0,Mensuelle,09/07/2019,60.0,mois,20/12/2019,CENTRE D’AFFAIRES D’OUJDA,Développement,C,2306.0,,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,87037736.5,51186635.5,35851101.0,18783479.0,68500289.0,14.285714285714286,0.0,0.0,100473373.0,14.285714285714286,0.0,0.0,906048.0,137230522.0,55700444.85714286,37198124.35714286,106734127.5,17148059.5,5454020.0,4256967.0,73661945.5,11163938.5,2989844.0,-2729369.5,741383.5,14.285714285714286,0.0,0.0,0.14285714285714285,27731203.5,11698258.0,39429461.5,37381844.5,61649516.5,36151544.0,137230522.0,7.285714285714286,0.0,0.0,5.704842857142857,0.0,0.0,6.5960714285714275,9.428571428571429,0.0,0.0,0.14285714285714285,210646.7142857143,1,0
3114813,01S222,OUJDA,L'oriental,CASABLANCA,Casablanca-Settat,15/01/1992,2661,26,266,0,230,22,6.0,Mensuelle,26/07/2019,60.0,mois,05/05/2020,CENTRE D’AFFAIRES D’OUJDA,Développement,C,183.0,,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,87037736.5,51186635.5,35851101.0,18783479.0,68500289.0,14.285714285714286,0.0,0.0,100473373.0,14.285714285714286,0.0,0.0,906048.0,137230522.0,55700444.85714286,37198124.35714286,106734127.5,17148059.5,5454020.0,4256967.0,73661945.5,11163938.5,2989844.0,-2729369.5,741383.5,14.285714285714286,0.0,0.0,0.14285714285714285,27731203.5,11698258.0,39429461.5,37381844.5,61649516.5,36151544.0,137230522.0,7.285714285714286,0.0,0.0,5.704842857142857,0.0,0.0,6.5960714285714275,9.428571428571429,0.0,0.0,0.14285714285714285,210646.7142857143,1,0
3128232,01S222,OUJDA,L'oriental,CASABLANCA,Casablanca-Settat,15/01/1992,2666,26,266,0,230,20,6.0,Mensuelle,31/10/2019,60.0,mois,,CENTRE D’AFFAIRES D’OUJDA,Développement,C,,,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,87037736.5,51186635.5,35851101.0,18783479.0,68500289.0,14.285714285714286,0.0,0.0,100473373.0,14.285714285714286,0.0,0.0,906048.0,137230522.0,55700444.85714286,37198124.35714286,106734127.5,17148059.5,5454020.0,4256967.0,73661945.5,11163938.5,2989844.0,-2729369.5,741383.5,14.285714285714286,0.0,0.0,0.14285714285714285,27731203.5,11698258.0,39429461.5,37381844.5,61649516.5,36151544.0,137230522.0,7.285714285714286,0.0,0.0,5.704842857142857,0.0,0.0,6.5960714285714275,9.428571428571429,0.0,0.0,0.14285714285714285,210646.7142857143,0,0
3053804,01S2411,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,27/07/2011,4521,45,452,3,290,22,8.0,Mensuelle,15/02/2018,60.0,mois,,CENTRE D’AFFAIRES DE MARRAKECH,Développement,D,,,0.0,0.0,0.0,0.0,0.0,0.0,21612948.5,10562051.5,11050897.0,20355764.0,58937807.5,0.0,0.0,0.0,88192247.0,0.0,0.0,0.0,339410.5,99582554.5,63484931.78571428,42729504.14285714,116794249.0,13157144.0,4596592.0,2979405.0,93185020.5,8035456.0,2458027.0,-1152794.5,840840.0,0.0,0.0,0.0,0.0,12969599.5,6258395.0,19227994.5,30641682.5,49390341.0,30964219.0,99582554.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223665.42857142858,0,0
3126231,01S2480,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,30/08/2012,1744,17,174,0,290,20,1.0,Mensuelle,16/10/2019,120.0,mois,,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,7536372.0,3276806.8666666667,5661133.307692308,856230.375,1199010.3125,0.0,0.0,0.0,2934151.153846154,0.0,0.0,0.0,139576.9375,8665379.153846154,5997225.307692308,4134660.230769231,8662073.0,5603255.384615385,956941.5384615385,595846.3076923077,2795793.0,6645388.75,460104.07692307694,-259395.92307692306,135124.07692307694,0.0,0.0,0.0,0.0,2078197.2307692308,3507430.769230769,5585628.0,1843716.875,2259585.923076923,885134.25,8665379.153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24271.875,0,0
3082468,01S2564,INZEGANE,Souss-Massa,INZEGANE,Souss-Massa,01/06/2012,6062,60,606,1,12,23,1.0,Mensuelle,22/11/2018,48.0,mois,,CENTRE D’AFFAIRES D'AGADIR,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
3061361,01S2668,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,24/01/2011,1744,17,174,8,617,23,1.0,Mensuelle,03/05/2018,60.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,A,,,0.0,0.0,0.0,0.0,0.0,0.0,6465816.5,2967178.5,3498638.0,662762.1,2283138.0,0.0,0.0,0.0,5036102.5,0.0,0.0,0.0,603388.5,9138129.0,13522767.92857143,7434391.0,22442491.5,13921050.0,1061203.0,653009.5,7423416.0,12812871.5,487201.0,-188188.0,79007.5,0.0,0.0,0.0,0.0,2582365.5,2494492.0,5076857.5,3314740.0,4052620.0,12112.1,9138129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44590.142857142855,0,0
3133829,01S2774,LAAYOUNE,Laâyoune-Sakia El Hamra,LAAYOUNE,Laâyoune-Sakia El Hamra,04/02/2016,4529,45,452,4,20,25,0.0,Mensuelle,13/12/2019,48.0,mois,11/02/2020,CENTRE D’AFFAIRES DE LAAYOUNE,Développement,D,,,0.0,0.0,0.0,0.0,0.0,0.0,7658984.666666667,3526773.25,4132211.4166666665,1483398.5833333333,7600092.5,0.0,0.0,0.0,9321729.083333334,0.0,0.0,0.0,3927924.0,17381864.5,40326993.0,34273595.75,49096797.75,6051211.833333333,3343340.0,3175839.3333333335,34971937.0,2694024.6666666665,2448362.5833333335,-168168.0,2280861.9166666665,0.0,0.0,0.0,0.0,13036773.75,2067482.0833333333,15104255.833333334,1105187.4166666667,1534199.3333333333,743409.3333333334,17381864.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98095.5,0,0
3133830,01S2774,LAAYOUNE,Laâyoune-Sakia El Hamra,LAAYOUNE,Laâyoune-Sakia El Hamra,04/02/2016,4529,45,452,4,20,25,0.0,Mensuelle,13/12/2019,48.0,mois,11/02/2020,CENTRE D’AFFAIRES DE LAAYOUNE,Développement,D,,,0.0,0.0,0.0,0.0,0.0,0.0,7658984.666666667,3526773.25,4132211.4166666665,1483398.5833333333,7600092.5,0.0,0.0,0.0,9321729.083333334,0.0,0.0,0.0,3927924.0,17381864.5,40326993.0,34273595.75,49096797.75,6051211.833333333,3343340.0,3175839.3333333335,34971937.0,2694024.6666666665,2448362.5833333335,-168168.0,2280861.9166666665,0.0,0.0,0.0,0.0,13036773.75,2067482.0833333333,15104255.833333334,1105187.4166666667,1534199.3333333333,743409.3333333334,17381864.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98095.5,0,0
3059481,01S2825,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,12/06/2014,7110,71,711,3,15,24,7.5,Mensuelle,11/04/2018,48.0,mois,08/08/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,16178787.625,6171540.375,10007247.25,0.0,5431300.875,0.0,0.0,0.0,8911527.625,0.0,0.0,0.0,131131.0,19049905.875,7089776.5,3958121.25,10970084.125,3815061.25,2843465.625,3382003.625,253253.0,584208.625,-750249.5,-607481.875,-524148.625,0.0,0.0,0.0,0.0,5809929.125,8071688.625,13881617.75,1743992.25,4938808.875,229479.25,19049905.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21918.25,0,0
3072695,01S2843,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/07/2004,5162,51,516,5,56,24,1.0,Mensuelle,17/08/2018,48.0,mois,31/08/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3088645,01S2843,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/07/2004,2663,26,266,2,56,24,7.0,Mensuelle,09/01/2019,48.0,mois,29/12/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3099164,01S2843,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/07/2004,2663,26,266,5,56,23,5.7,Mensuelle,25/03/2019,60.0,mois,25/03/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3128740,01S2843,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/07/2004,2663,26,266,3,56,23,6.0,Mensuelle,05/11/2019,60.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3136046,01S291,MOHAMMEDIA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,04/05/2006,1522,15,152,0,0,22,6.0,Mensuelle,26/12/2019,60.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,13097080.23076923,8651929.0,5526233.615384615,3211994.5,9291639.5,0.0,0.0,0.0,16005423.461538462,0.0,0.0,0.0,2209922.0,22692803.846153848,10861208.153846154,6580156.384615385,24990436.53846154,5791169.461538462,3597669.4615384615,2140272.153846154,20242365.0,2458241.5,2492202.846153846,-184975.3076923077,1023101.6153846154,0.0,0.0,0.0,0.0,14823703.461538462,2388562.153846154,17212265.615384616,2907476.0,5313070.692307692,314006.0,22692803.846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61589.142857142855,0,0
3071866,01S548,AZEMMOUR,Casablanca-Settat,AZEMMOUR,Casablanca-Settat,,6033,60,603,2,5,23,5.0,Mensuelle,19/10/2018,60.0,mois,05/05/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
3132513,01S564,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,07/06/2000,1552,15,155,2,185,35,4.95,Mensuelle,05/12/2019,5.0,an(s),,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,24442418.0,9706125.0,14736293.0,16109379.0,14248091.0,0.0,0.0,0.0,38548224.0,0.0,0.0,0.0,728585.0,54013102.0,32804971.92857143,16059834.92857143,70436080.0,10078354.0,5077715.5,3933429.5,54847435.5,4807946.0,4574284.0,-1134705.0,2585869.0,0.0,0.0,0.0,0.0,13811083.0,8576854.0,22387937.0,16074773.0,21633397.5,9991767.5,54013102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134779.42857142858,0,0
3078353,01S569,FES,Fès-Meknès,FES,Fès-Meknès,10/11/1994,4521,45,452,2,11,23,5.5,Mensuelle,23/10/2018,60.0,mois,25/10/2018,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5080325.25,4402541.0,1228101.875,6124690.0,7690254.0,0.0,0.0,0.0,12584697.125,0.0,0.0,0.0,107393.0,13906767.875,3986177.875,8853.375,9661401.75,1479227.75,382632.25,161411.25,7799792.0,1162304.0,146896.75,-173423.25,-74324.25,0.0,0.0,0.0,0.0,4057053.0,1610483.875,5667536.875,1274559.0,3548169.625,5361213.0,13906767.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15592.5,0,0
3095518,01S569,FES,Fès-Meknès,FES,Fès-Meknès,10/11/1994,4521,45,452,0,11,22,7.0,Mensuelle,28/02/2019,48.0,mois,30/04/2018,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5080325.25,4402541.0,1228101.875,6124690.0,7690254.0,0.0,0.0,0.0,12584697.125,0.0,0.0,0.0,107393.0,13906767.875,3986177.875,8853.375,9661401.75,1479227.75,382632.25,161411.25,7799792.0,1162304.0,146896.75,-173423.25,-74324.25,0.0,0.0,0.0,0.0,4057053.0,1610483.875,5667536.875,1274559.0,3548169.625,5361213.0,13906767.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15592.5,0,0
3096710,01S569,FES,Fès-Meknès,FES,Fès-Meknès,10/11/1994,4529,45,452,0,11,20,0.0,Mensuelle,07/03/2019,48.0,mois,,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5080325.25,4402541.0,1228101.875,6124690.0,7690254.0,0.0,0.0,0.0,12584697.125,0.0,0.0,0.0,107393.0,13906767.875,3986177.875,8853.375,9661401.75,1479227.75,382632.25,161411.25,7799792.0,1162304.0,146896.75,-173423.25,-74324.25,0.0,0.0,0.0,0.0,4057053.0,1610483.875,5667536.875,1274559.0,3548169.625,5361213.0,13906767.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15592.5,0,0
3115976,01S86,LAAYOUNE,Laâyoune-Sakia El Hamra,LAAYOUNE,Laâyoune-Sakia El Hamra,12/03/1984,4521,45,452,2,308,29,4.95,Trimestrielle,18/07/2019,7.0,an(s),17/09/2019,CENTRE D’AFFAIRES DE LAAYOUNE,Développement,D,77.0,,0.0,0.0,0.0,0.0,0.0,0.0,16168652.5,10117607.5,6051045.0,7853345.5,3981978.0,0.0,0.0,0.0,15194179.0,0.0,0.0,0.0,150650.5,21395874.5,22922900.0,31565534.0,16506490.0,4293289.0,3211208.0,2812810.0,10663152.5,889889.0,1598597.0,-398398.0,1200199.0,0.0,0.0,0.0,0.0,12322310.0,6792285.5,19114595.5,533032.5,906405.5,1374873.5,21395874.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32980.0,1,0
3112219,01T1049,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,09/03/2006,6062,60,606,2,22,23,5.0,Mensuelle,26/06/2019,48.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,D,,,,,,,,,182000.0,96000.0,86000.0,0.0,3769000.0,,,,6960000.0,,,,418000.0,7464000.0,16427000.0,13902000.0,21820000.0,2906000.0,-72000.0,391000.0,11190000.0,2850000.0,-195000.0,26000.0,268000.0,,,,,4431000.0,75000.0,4506000.0,1956000.0,2241000.0,717000.0,7464000.0,,,,,,,,,,,,,0,0
3063117,01T1065,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,11/04/2001,6340,63,634,2,42,4,6.5,Trimestrielle,19/07/2018,60.0,mois,30/09/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,7917838.5,2882951.5,5034887.0,21950.5,10335468.0,0.0,0.0,0.0,10770331.0,0.0,0.0,0.0,386529.0,16191747.0,11249380.285714285,7929887.785714285,16900598.0,7896817.5,3510578.5,2489916.0,4514081.0,4223505.0,2681822.0,-38610.0,1621691.5,0.0,0.0,0.0,0.0,3093519.0,1160659.5,4254178.5,8237157.5,10825457.5,1112111.0,16191747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33764.71428571428,0,0
3098604,01T1110,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,01/11/2005,4521,45,452,10,90,23,6.25,Mensuelle,21/03/2019,48.0,mois,25/02/2020,CENTRE D’AFFAIRES DE MARRAKECH,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,3747493.75,1860608.75,1886885.0,1100599.5,6179923.75,0.0,0.0,0.0,8668159.5,0.0,0.0,0.0,24774.75,10579819.25,13527263.75,11722711.0,11475714.25,1792791.0,742241.5,161161.0,8049291.25,991991.0,263263.0,-288788.5,-317817.5,0.0,0.0,0.0,0.0,4261507.25,166916.75,4428424.0,2813560.75,5081076.0,1070319.25,10579819.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22023.0,0,0
3084376,01T1119,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,23/02/2007,5166,51,516,20,0,1,5.5,Mensuelle,10/12/2018,7.0,an(s),01/01/2020,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,2052693.5,780565.5,1272128.0,5165803.5,3886811.5,0.0,0.0,0.0,10009285.0,0.0,0.0,0.0,1374516.0,12655929.0,5719269.785714285,3320175.0,11495698.5,1862646.5,1330901.0,1024166.0,9315163.0,513942.0,1130915.5,-125697.0,785213.0,0.0,0.0,0.0,0.0,4979689.0,532031.5,5511720.5,732660.5,6974610.5,182644.0,12655929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22889.285714285714,0,0
3108093,01T1193,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,22/04/2016,5541,55,554,0,0,1,5.0,Mensuelle,28/05/2019,5.0,an(s),18/06/2019,CENTRE D’AFFAIRES DE TANGER,Développement,C,5542.0,,0.0,0.0,0.0,0.0,0.0,0.0,6884878.0,356356.0,6528522.0,76076.0,13013.0,0.0,0.0,0.0,1482981.5,0.0,0.0,0.0,243743.5,8255247.0,0.0,0.0,2728225.5,835334.5,496996.5,480980.5,1439438.0,330330.0,140640.5,0.0,124624.5,0.0,0.0,0.0,0.0,625124.5,0.0,625124.5,2812810.0,7630122.5,0.0,8255247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5451.0,1,0
3052687,01T1292,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,02/07/2009,4529,45,452,0,120,22,0.0,Mensuelle,07/02/2018,60.0,mois,,CENTRE D’AFFAIRES DE RABAT,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,5357727.375,3680802.125,1676925.25,1992615.625,2594967.375,0.0,0.0,0.0,5357477.125,0.0,0.0,0.0,469093.625,7503496.0,8307524.25,5899831.375,9564555.0,4658528.875,-496621.125,-517767.25,2973095.125,5140885.75,-960709.75,-72947.875,-981855.875,0.0,0.0,0.0,0.0,1806930.125,1222346.125,3029276.25,727727.0,4011132.125,463087.625,7503496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19063.0,0,0
3084525,01T1292,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,02/07/2009,4529,45,452,0,120,22,0.0,Mensuelle,11/12/2018,60.0,mois,,CENTRE D’AFFAIRES DE RABAT,Développement,C,5777.0,,0.0,0.0,0.0,0.0,0.0,0.0,5357727.375,3680802.125,1676925.25,1992615.625,2594967.375,0.0,0.0,0.0,5357477.125,0.0,0.0,0.0,469093.625,7503496.0,8307524.25,5899831.375,9564555.0,4658528.875,-496621.125,-517767.25,2973095.125,5140885.75,-960709.75,-72947.875,-981855.875,0.0,0.0,0.0,0.0,1806930.125,1222346.125,3029276.25,727727.0,4011132.125,463087.625,7503496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19063.0,1,0
3092255,01T1292,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,02/07/2009,4529,45,452,1,120,23,0.0,Mensuelle,11/02/2019,48.0,mois,05/12/2019,CENTRE D’AFFAIRES DE RABAT,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5357727.375,3680802.125,1676925.25,1992615.625,2594967.375,0.0,0.0,0.0,5357477.125,0.0,0.0,0.0,469093.625,7503496.0,8307524.25,5899831.375,9564555.0,4658528.875,-496621.125,-517767.25,2973095.125,5140885.75,-960709.75,-72947.875,-981855.875,0.0,0.0,0.0,0.0,1806930.125,1222346.125,3029276.25,727727.0,4011132.125,463087.625,7503496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19063.0,0,0
3120335,01T236,AGADIR,Souss-Massa,AGADIR,Souss-Massa,28/05/2002,2663,26,266,35,30,23,1.0,Mensuelle,30/08/2019,48.0,mois,25/12/2019,CENTRE D’AFFAIRES D'AGADIR,Développement,D,281.0,,60.0,0.0,0.0,60.0,0.0,0.0,16135819.7,13723109.4,2412710.3,2077475.4,10719909.2,60.0,0.0,0.0,13830817.0,60.0,0.0,0.0,199599.4,16443126.7,14403020.1,9555969.7,20601280.7,1312511.2,27427.4,88388.3,16682565.9,965764.8,-184484.3,-70970.9,-444844.4,32.0,0.0,0.0,0.6,1585984.4,7334727.4,8920711.8,4419515.1,7051844.8,470570.1,16443126.7,30.6,0.0,0.0,19.22352,0.0,0.0,24.12398,7.0,0.0,0.0,0.8,42499.0,1,0
3062224,01T312,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,07/11/2006,6033,60,603,4,1,23,6.0,Mensuelle,10/05/2018,48.0,mois,25/03/2018,CENTRE D’AFFAIRES DE TANGER,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
3062812,01T364,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,25/01/2001,6422,64,642,0,0,24,6.0,Mensuelle,17/05/2018,60.0,mois,04/05/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,115245713.0,50122194.666666664,65123518.333333336,0.0,267195977.0,0.0,0.0,0.0,286919042.0,0.0,0.0,0.0,18379578.666666668,370422139.0,564078117.0,415512881.6666667,693902396.0,483954837.3333333,26552357.0,13430324.333333334,46121728.333333336,448960237.6666667,21509411.0,-4389172.666666667,8649499.0,0.0,0.0,0.0,0.0,122786624.33333333,0.0,122786624.33333333,113732803.0,201505558.0,46129956.666666664,370422139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988180.0,0,0
